idML,ref_date,geo,noc_code,noc_desc,job_char,total_vacancies
20164928,01-04-2018,Prince Edward Island,101,"Total, all occupations","Type of work, all types",2910
20164931,01-04-2018,Prince Edward Island,101,"Total, all occupations",Full-time,2265
20164934,01-04-2018,Prince Edward Island,101,"Total, all occupations",Part-time,645
20166391,01-04-2018,Prince Edward Island,1,"Business, finance and administration occupations","Type of work, all types",140
20221187,01-04-2018,Prince Edward Island,6,Sales and service occupations,"Type of work, all types",1415
20221193,01-04-2018,Prince Edward Island,6,Sales and service occupations,Part-time,445
20235152,01-04-2018,Prince Edward Island,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",405
20235155,01-04-2018,Prince Edward Island,7,"Trades, transport and equipment operators and related occupations",Full-time,390
20274520,01-04-2018,Nova Scotia,101,"Total, all occupations","Type of work, all types",11945
20274523,01-04-2018,Nova Scotia,101,"Total, all occupations",Full-time,8335
20274526,01-04-2018,Nova Scotia,101,"Total, all occupations",Part-time,3610
20275983,01-04-2018,Nova Scotia,1,"Business, finance and administration occupations","Type of work, all types",1130
20275986,01-04-2018,Nova Scotia,1,"Business, finance and administration occupations",Full-time,950
20275989,01-04-2018,Nova Scotia,1,"Business, finance and administration occupations",Part-time,180
20288618,01-04-2018,Nova Scotia,2,Natural and applied sciences and related occupations,"Type of work, all types",555
20288621,01-04-2018,Nova Scotia,2,Natural and applied sciences and related occupations,Full-time,540
20301519,01-04-2018,Nova Scotia,3,Health occupations,"Type of work, all types",1515
20301522,01-04-2018,Nova Scotia,3,Health occupations,Full-time,600
20301525,01-04-2018,Nova Scotia,3,Health occupations,Part-time,915
20310297,01-04-2018,Nova Scotia,4,"Occupations in education, law and social, community and government services","Type of work, all types",825
20310300,01-04-2018,Nova Scotia,4,"Occupations in education, law and social, community and government services",Full-time,480
20322267,01-04-2018,Nova Scotia,5,"Occupations in art, culture, recreation and sport","Type of work, all types",380
20322270,01-04-2018,Nova Scotia,5,"Occupations in art, culture, recreation and sport",Full-time,320
20330779,01-04-2018,Nova Scotia,6,Sales and service occupations,"Type of work, all types",4545
20330782,01-04-2018,Nova Scotia,6,Sales and service occupations,Full-time,2860
20330785,01-04-2018,Nova Scotia,6,Sales and service occupations,Part-time,1685
20344744,01-04-2018,Nova Scotia,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",1760
20344747,01-04-2018,Nova Scotia,7,"Trades, transport and equipment operators and related occupations",Full-time,1490
20344750,01-04-2018,Nova Scotia,7,"Trades, transport and equipment operators and related occupations",Part-time,270
20371078,01-04-2018,Nova Scotia,9,Occupations in manufacturing and utilities,"Type of work, all types",755
20371081,01-04-2018,Nova Scotia,9,Occupations in manufacturing and utilities,Full-time,640
20371084,01-04-2018,Nova Scotia,9,Occupations in manufacturing and utilities,Part-time,115
20384112,01-04-2018,New Brunswick,101,"Total, all occupations","Type of work, all types",10645
20384115,01-04-2018,New Brunswick,101,"Total, all occupations",Full-time,8325
20384118,01-04-2018,New Brunswick,101,"Total, all occupations",Part-time,2320
20385575,01-04-2018,New Brunswick,1,"Business, finance and administration occupations","Type of work, all types",890
20385578,01-04-2018,New Brunswick,1,"Business, finance and administration occupations",Full-time,805
20385581,01-04-2018,New Brunswick,1,"Business, finance and administration occupations",Part-time,80
20398210,01-04-2018,New Brunswick,2,Natural and applied sciences and related occupations,"Type of work, all types",385
20398213,01-04-2018,New Brunswick,2,Natural and applied sciences and related occupations,Full-time,385
20398216,01-04-2018,New Brunswick,2,Natural and applied sciences and related occupations,Part-time,0
20411111,01-04-2018,New Brunswick,3,Health occupations,"Type of work, all types",680
20411114,01-04-2018,New Brunswick,3,Health occupations,Full-time,440
20411117,01-04-2018,New Brunswick,3,Health occupations,Part-time,240
20419889,01-04-2018,New Brunswick,4,"Occupations in education, law and social, community and government services","Type of work, all types",450
20419892,01-04-2018,New Brunswick,4,"Occupations in education, law and social, community and government services",Full-time,325
20431859,01-04-2018,New Brunswick,5,"Occupations in art, culture, recreation and sport","Type of work, all types",120
20431862,01-04-2018,New Brunswick,5,"Occupations in art, culture, recreation and sport",Full-time,75
20440371,01-04-2018,New Brunswick,6,Sales and service occupations,"Type of work, all types",4035
20440374,01-04-2018,New Brunswick,6,Sales and service occupations,Full-time,2540
20440377,01-04-2018,New Brunswick,6,Sales and service occupations,Part-time,1495
20454336,01-04-2018,New Brunswick,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",1610
20454339,01-04-2018,New Brunswick,7,"Trades, transport and equipment operators and related occupations",Full-time,1480
20454342,01-04-2018,New Brunswick,7,"Trades, transport and equipment operators and related occupations",Part-time,125
20480670,01-04-2018,New Brunswick,9,Occupations in manufacturing and utilities,"Type of work, all types",1840
20480673,01-04-2018,New Brunswick,9,Occupations in manufacturing and utilities,Full-time,1770
20493704,01-04-2018,Quebec,101,"Total, all occupations","Type of work, all types",117070
20493707,01-04-2018,Quebec,101,"Total, all occupations",Full-time,88240
20493710,01-04-2018,Quebec,101,"Total, all occupations",Part-time,28825
20493837,01-04-2018,Quebec,0,Legislative and senior management occupations,"Type of work, all types",155
20493840,01-04-2018,Quebec,0,Legislative and senior management occupations,Full-time,150
20495167,01-04-2018,Quebec,1,"Business, finance and administration occupations","Type of work, all types",13720
20495170,01-04-2018,Quebec,1,"Business, finance and administration occupations",Full-time,12040
20495173,01-04-2018,Quebec,1,"Business, finance and administration occupations",Part-time,1680
20507802,01-04-2018,Quebec,2,Natural and applied sciences and related occupations,"Type of work, all types",12135
20507805,01-04-2018,Quebec,2,Natural and applied sciences and related occupations,Full-time,11855
20507808,01-04-2018,Quebec,2,Natural and applied sciences and related occupations,Part-time,275
20520703,01-04-2018,Quebec,3,Health occupations,"Type of work, all types",9485
20520706,01-04-2018,Quebec,3,Health occupations,Full-time,4735
20520709,01-04-2018,Quebec,3,Health occupations,Part-time,4750
20529481,01-04-2018,Quebec,4,"Occupations in education, law and social, community and government services","Type of work, all types",4805
20529484,01-04-2018,Quebec,4,"Occupations in education, law and social, community and government services",Full-time,3105
20529487,01-04-2018,Quebec,4,"Occupations in education, law and social, community and government services",Part-time,1700
20541451,01-04-2018,Quebec,5,"Occupations in art, culture, recreation and sport","Type of work, all types",2975
20541454,01-04-2018,Quebec,5,"Occupations in art, culture, recreation and sport",Full-time,2395
20541457,01-04-2018,Quebec,5,"Occupations in art, culture, recreation and sport",Part-time,580
20549963,01-04-2018,Quebec,6,Sales and service occupations,"Type of work, all types",38905
20549966,01-04-2018,Quebec,6,Sales and service occupations,Full-time,22350
20549969,01-04-2018,Quebec,6,Sales and service occupations,Part-time,16555
20563928,01-04-2018,Quebec,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",21215
20563931,01-04-2018,Quebec,7,"Trades, transport and equipment operators and related occupations",Full-time,18755
20563934,01-04-2018,Quebec,7,"Trades, transport and equipment operators and related occupations",Part-time,2455
20583080,01-04-2018,Quebec,8,"Natural resources, agriculture and related production occupations","Type of work, all types",3250
20583083,01-04-2018,Quebec,8,"Natural resources, agriculture and related production occupations",Full-time,2985
20583086,01-04-2018,Quebec,8,"Natural resources, agriculture and related production occupations",Part-time,270
20590262,01-04-2018,Quebec,9,Occupations in manufacturing and utilities,"Type of work, all types",9875
20590265,01-04-2018,Quebec,9,Occupations in manufacturing and utilities,Full-time,9600
20590268,01-04-2018,Quebec,9,Occupations in manufacturing and utilities,Part-time,270
20603296,01-04-2018,Ontario,101,"Total, all occupations","Type of work, all types",206765
20603299,01-04-2018,Ontario,101,"Total, all occupations",Full-time,146735
20603302,01-04-2018,Ontario,101,"Total, all occupations",Part-time,60030
20603429,01-04-2018,Ontario,0,Legislative and senior management occupations,"Type of work, all types",430
20603432,01-04-2018,Ontario,0,Legislative and senior management occupations,Full-time,400
20604759,01-04-2018,Ontario,1,"Business, finance and administration occupations","Type of work, all types",27095
20604762,01-04-2018,Ontario,1,"Business, finance and administration occupations",Full-time,23730
20604765,01-04-2018,Ontario,1,"Business, finance and administration occupations",Part-time,3365
20617394,01-04-2018,Ontario,2,Natural and applied sciences and related occupations,"Type of work, all types",17900
20617397,01-04-2018,Ontario,2,Natural and applied sciences and related occupations,Full-time,17195
20617400,01-04-2018,Ontario,2,Natural and applied sciences and related occupations,Part-time,705
20630295,01-04-2018,Ontario,3,Health occupations,"Type of work, all types",13495
20630298,01-04-2018,Ontario,3,Health occupations,Full-time,5170
20630301,01-04-2018,Ontario,3,Health occupations,Part-time,8325
20639073,01-04-2018,Ontario,4,"Occupations in education, law and social, community and government services","Type of work, all types",14820
20639076,01-04-2018,Ontario,4,"Occupations in education, law and social, community and government services",Full-time,7680
20639079,01-04-2018,Ontario,4,"Occupations in education, law and social, community and government services",Part-time,7135
20651043,01-04-2018,Ontario,5,"Occupations in art, culture, recreation and sport","Type of work, all types",4775
20651046,01-04-2018,Ontario,5,"Occupations in art, culture, recreation and sport",Full-time,2720
20651049,01-04-2018,Ontario,5,"Occupations in art, culture, recreation and sport",Part-time,2055
20659555,01-04-2018,Ontario,6,Sales and service occupations,"Type of work, all types",72605
