ref_date,geo,noc_desc,job_char,predicted_vacancies
2026-01-01,Yukon,"Business, finance and administration occupations",Full-time,
2026-01-01,Yukon,"Business, finance and administration occupations",Part-time,
2026-01-01,Yukon,Natural and applied sciences and related occupations,Full-time,1655.9026
2026-01-01,Yukon,Natural and applied sciences and related occupations,Part-time,1596.7815
2026-01-01,Yukon,Health occupations,Full-time,1564.2188
2026-01-01,Yukon,Health occupations,Part-time,
2026-01-01,Yukon,"Occupations in education, law and social, community and government services",Full-time,
2026-01-01,Yukon,"Occupations in education, law and social, community and government services",Part-time,
2026-01-01,Yukon,Sales and service occupations,Full-time,
2026-01-01,Yukon,Sales and service occupations,Part-time,
2026-01-01,Yukon,"Trades, transport and equipment operators and related occupations",Full-time,622.85394
2026-01-01,Yukon,"Trades, transport and equipment operators and related occupations",Part-time,666.6906
2026-01-01,Yukon,Occupations in manufacturing and utilities,Full-time,646.685
2026-01-01,Yukon,Occupations in manufacturing and utilities,Part-time,
2026-01-01,Yukon,Legislative and senior management occupations,Full-time,
2026-01-01,Yukon,Legislative and senior management occupations,Part-time,
2026-01-01,Yukon,"Occupations in art, culture, recreation and sport",Full-time,
2026-01-01,Yukon,"Occupations in art, culture, recreation and sport",Part-time,
2026-01-01,Yukon,"Natural resources, agriculture and related production occupations",Full-time,35.61935
2026-01-01,Yukon,"Natural resources, agriculture and related production occupations",Part-time,31.107143
2026-01-01,Nunavut,"Business, finance and administration occupations",Full-time,28.68185
2026-01-01,Nunavut,"Business, finance and administration occupations",Part-time,
2026-01-01,Nunavut,Natural and applied sciences and related occupations,Full-time,
2026-01-01,Nunavut,Natural and applied sciences and related occupations,Part-time,
2026-01-01,Nunavut,Health occupations,Full-time,
2026-01-01,Nunavut,Health occupations,Part-time,
2026-01-01,Nunavut,"Occupations in education, law and social, community and government services",Full-time,15139.364
2026-01-01,Nunavut,"Occupations in education, law and social, community and government services",Part-time,14459.813
2026-01-01,Nunavut,Sales and service occupations,Full-time,14093.733
2026-01-01,Nunavut,Sales and service occupations,Part-time,14019.865
2026-01-01,Nunavut,"Trades, transport and equipment operators and related occupations",Full-time,13981.07
2026-01-01,Nunavut,"Trades, transport and equipment operators and related occupations",Part-time,13817.709
2026-01-01,Nunavut,Occupations in manufacturing and utilities,Full-time,
2026-01-01,Nunavut,Occupations in manufacturing and utilities,Part-time,
2026-01-01,Nunavut,Legislative and senior management occupations,Full-time,13928.882
2026-01-01,Nunavut,Legislative and senior management occupations,Part-time,13571.978
2026-01-01,Nunavut,"Occupations in art, culture, recreation and sport",Full-time,13366.143
2026-01-01,Nunavut,"Occupations in art, culture, recreation and sport",Part-time,
2026-01-01,Nunavut,"Natural resources, agriculture and related production occupations",Full-time,
2026-01-01,Nunavut,"Natural resources, agriculture and related production occupations",Part-time,
2026-01-01,Northwest Territories,"Business, finance and administration occupations",Full-time,
2026-01-01,Northwest Territories,"Business, finance and administration occupations",Part-time,
2026-01-01,Northwest Territories,Natural and applied sciences and related occupations,Full-time,6684.3594
2026-01-01,Northwest Territories,Natural and applied sciences and related occupations,Part-time,7466.1084
2026-01-01,Northwest Territories,Health occupations,Full-time,7825.59
2026-01-01,Northwest Territories,Health occupations,Part-time,8170.992
2026-01-01,Northwest Territories,"Occupations in education, law and social, community and government services",Full-time,8212.144
2026-01-01,Northwest Territories,"Occupations in education, law and social, community and government services",Part-time,8388.022
2026-01-01,Northwest Territories,Sales and service occupations,Full-time,8512.215
2026-01-01,Northwest Territories,Sales and service occupations,Part-time,8551.591
2026-01-01,Northwest Territories,"Trades, transport and equipment operators and related occupations",Full-time,7068.7266
2026-01-01,Northwest Territories,"Trades, transport and equipment operators and related occupations",Part-time,7398.575
2026-01-01,Northwest Territories,Occupations in manufacturing and utilities,Full-time,7268.552
2026-01-01,Northwest Territories,Occupations in manufacturing and utilities,Part-time,7434.5356
2026-01-01,Northwest Territories,Legislative and senior management occupations,Full-time,7526.421
2026-01-01,Northwest Territories,Legislative and senior management occupations,Part-time,7695.391
2026-01-01,Northwest Territories,"Occupations in art, culture, recreation and sport",Full-time,
2026-01-01,Northwest Territories,"Occupations in art, culture, recreation and sport",Part-time,
2026-01-01,Northwest Territories,"Natural resources, agriculture and related production occupations",Full-time,7112.536
2026-01-01,Northwest Territories,"Natural resources, agriculture and related production occupations",Part-time,7414.7544
2026-04-01,Newfoundland and Labrador,"Business, finance and administration occupations",Full-time,7279.534
2026-04-01,Newfoundland and Labrador,"Business, finance and administration occupations",Part-time,
2026-04-01,Newfoundland and Labrador,Natural and applied sciences and related occupations,Full-time,
2026-04-01,Newfoundland and Labrador,Natural and applied sciences and related occupations,Part-time,
2026-04-01,Newfoundland and Labrador,Health occupations,Full-time,
2026-04-01,Newfoundland and Labrador,Health occupations,Part-time,
2026-04-01,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Full-time,6655.7695
2026-04-01,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Part-time,7448.1055
2026-04-01,Newfoundland and Labrador,Sales and service occupations,Full-time,7808.1895
2026-04-01,Newfoundland and Labrador,Sales and service occupations,Part-time,8157.947
2026-04-01,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Full-time,8200.003
2026-04-01,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Part-time,8376.0205
2026-04-01,Newfoundland and Labrador,Occupations in manufacturing and utilities,Full-time,8500.426
2026-04-01,Newfoundland and Labrador,Occupations in manufacturing and utilities,Part-time,8540.21
2026-04-01,Newfoundland and Labrador,Legislative and senior management occupations,Full-time,7137.016
2026-04-01,Newfoundland and Labrador,Legislative and senior management occupations,Part-time,7430.709
2026-04-01,Newfoundland and Labrador,"Occupations in art, culture, recreation and sport",Full-time,7294.584
2026-04-01,Newfoundland and Labrador,"Occupations in art, culture, recreation and sport",Part-time,7457.247
2026-04-01,Newfoundland and Labrador,"Natural resources, agriculture and related production occupations",Full-time,7549.156
2026-04-01,Newfoundland and Labrador,"Natural resources, agriculture and related production occupations",Part-time,7717.4023
2026-04-01,Prince Edward Island,"Business, finance and administration occupations",Full-time,
2026-04-01,Prince Edward Island,"Business, finance and administration occupations",Part-time,
2026-04-01,Prince Edward Island,Natural and applied sciences and related occupations,Full-time,7156.7676
2026-04-01,Prince Edward Island,Natural and applied sciences and related occupations,Part-time,7449.9272
2026-04-01,Prince Edward Island,Health occupations,Full-time,7316.6616
2026-04-01,Prince Edward Island,Health occupations,Part-time,
2026-04-01,Prince Edward Island,"Occupations in education, law and social, community and government services",Full-time,
2026-04-01,Prince Edward Island,"Occupations in education, law and social, community and government services",Part-time,
2026-04-01,Prince Edward Island,Sales and service occupations,Full-time,
2026-04-01,Prince Edward Island,Sales and service occupations,Part-time,
2026-04-01,Prince Edward Island,"Trades, transport and equipment operators and related occupations",Full-time,6658.2847
2026-04-01,Prince Edward Island,"Trades, transport and equipment operators and related occupations",Part-time,7449.71
2026-04-01,Prince Edward Island,Occupations in manufacturing and utilities,Full-time,7809.775
2026-04-01,Prince Edward Island,Occupations in manufacturing and utilities,Part-time,8159.14
2026-04-01,Prince Edward Island,Legislative and senior management occupations,Full-time,8201.088
2026-04-01,Prince Edward Island,Legislative and senior management occupations,Part-time,8377.078
2026-04-01,Prince Edward Island,"Occupations in art, culture, recreation and sport",Full-time,8501.455
2026-04-01,Prince Edward Island,"Occupations in art, culture, recreation and sport",Part-time,8541.202
2026-04-01,Prince Edward Island,"Natural resources, agriculture and related production occupations",Full-time,7156.7676
2026-04-01,Prince Edward Island,"Natural resources, agriculture and related production occupations",Part-time,7449.9272
2026-04-01,Nova Scotia,"Business, finance and administration occupations",Full-time,7316.6616
2026-04-01,Nova Scotia,"Business, finance and administration occupations",Part-time,7478.2393
2026-04-01,Nova Scotia,Natural and applied sciences and related occupations,Full-time,7571.2954
2026-04-01,Nova Scotia,Natural and applied sciences and related occupations,Part-time,7741.0547
2026-04-01,Nova Scotia,Health occupations,Full-time,
2026-04-01,Nova Scotia,Health occupations,Part-time,
2026-04-01,Nova Scotia,"Occupations in education, law and social, community and government services",Full-time,7157.892
2026-04-01,Nova Scotia,"Occupations in education, law and social, community and government services",Part-time,7451.017
2026-04-01,Nova Scotia,Sales and service occupations,Full-time,7317.902
2026-04-01,Nova Scotia,Sales and service occupations,Part-time,
2026-04-01,Nova Scotia,"Trades, transport and equipment operators and related occupations",Full-time,
2026-04-01,Nova Scotia,"Trades, transport and equipment operators and related occupations",Part-time,
